"data";"valor_indicador";"ativo";"indicador"
2009-08-10;6.502;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-11;6.533;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-12;6.471;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-13;6.433;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-14;6.349;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-17;6.169;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-18;6.072;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-19;6.071;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-20;6.133;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-21;6.254;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-24;6.344;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-25;6.397;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-26;6.461;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-27;6.559;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-28;6.621;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-08-31;6.607;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-01;6.604;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-02;6.518;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-03;6.455;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-04;6.409;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-08;6.454;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-09;6.503;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-10;6.545;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-11;6.619;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-14;6.666;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-15;6.728;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-16;6.821;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-17;6.876;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-18;6.931;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-21;6.959;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-22;7.007;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-23;7.029;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-24;7.008;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-25;6.906;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-28;6.887;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-29;6.921;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-09-30;7.095;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-01;7.200;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-02;7.263;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-05;7.344;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-06;7.485;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-07;7.461;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-08;7.418;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-09;7.371;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-13;7.399;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-14;7.461;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-15;7.522;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-16;7.485;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-19;7.508;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-20;7.495;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-21;7.460;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-22;7.510;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-23;7.573;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-26;7.522;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-27;7.485;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-28;7.357;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-29;7.136;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-10-30;7.128;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-03;6.975;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-04;7.069;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-05;7.180;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-06;7.321;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-09;7.431;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-10;7.522;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-11;7.663;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-12;7.734;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-13;7.707;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-16;7.790;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-17;7.820;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-18;7.892;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-19;7.846;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-23;7.788;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-24;7.782;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-25;7.793;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-26;7.817;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-27;7.755;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-11-30;7.737;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-01;7.792;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-02;7.904;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-03;8.051;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-04;8.059;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-07;8.081;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-08;8.128;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-09;8.183;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-10;8.224;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-11;8.275;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-14;8.289;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-15;8.214;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-16;8.236;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-17;8.166;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-18;8.034;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-21;7.973;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-22;7.907;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-23;7.872;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-24;7.794;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-28;7.757;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-29;7.728;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2009-12-30;7.784;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-04;7.873;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-05;8.058;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-06;8.184;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-07;8.219;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-08;8.242;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-11;8.197;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-12;8.082;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-13;8.012;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-14;7.975;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-15;7.885;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-18;7.790;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-19;7.721;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-20;7.667;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-21;7.584;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-22;7.425;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-26;7.322;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-27;7.339;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-28;7.356;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-01-29;7.459;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-01;7.456;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-02;7.551;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-03;7.622;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-04;7.610;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-05;7.473;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-08;7.342;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-09;7.333;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-10;7.393;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-11;7.444;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-12;7.493;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-17;7.609;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-18;7.696;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-19;7.814;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-22;7.883;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-23;7.834;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-24;7.760;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-25;7.612;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-02-26;7.579;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-01;7.659;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-02;7.726;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-03;7.810;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-04;7.872;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-05;7.929;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-08;7.923;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-09;7.907;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-10;7.980;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-11;7.991;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-12;8.065;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-15;8.000;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-16;7.991;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-17;8.026;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-18;8.009;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-19;7.969;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-22;7.870;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-23;7.903;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-24;7.854;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-25;7.799;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-26;7.775;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-29;7.826;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-30;7.934;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-03-31;8.031;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-01;8.161;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-05;8.242;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-06;8.276;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-07;8.275;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-08;8.250;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-09;8.363;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-12;8.428;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-13;8.443;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-14;8.429;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-15;8.440;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-16;8.406;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-19;8.267;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-20;8.150;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-22;8.058;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-23;8.001;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-26;7.980;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-27;7.896;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-28;7.789;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-29;7.792;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-04-30;7.828;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-03;7.848;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-04;7.870;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-05;7.781;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-06;7.720;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-07;7.670;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-10;7.800;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-11;7.803;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-12;7.837;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-13;7.831;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-14;7.743;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-17;7.675;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-18;7.653;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-19;7.324;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-20;7.080;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-21;6.965;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-24;6.938;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-25;6.755;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-26;6.734;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-27;6.842;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-28;6.938;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-05-31;7.047;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-01;7.113;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-02;7.159;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-04;7.242;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-07;7.269;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-08;7.207;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-09;7.223;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-10;7.199;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-11;7.209;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-14;7.328;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-15;7.343;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-16;7.375;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-17;7.436;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-18;7.472;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-21;7.515;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-22;7.525;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-23;7.537;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-24;7.522;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-25;7.429;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-28;7.366;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-29;7.284;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-06-30;7.145;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-01;7.055;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-02;7.085;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-05;7.125;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-06;7.138;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-07;7.188;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-08;7.401;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-12;7.646;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-13;7.807;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-14;7.883;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-15;7.911;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-16;7.922;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-19;7.868;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-20;7.851;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-21;7.909;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-22;7.947;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-23;8.034;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-26;8.122;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-27;8.198;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-28;8.214;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-29;8.322;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-07-30;8.335;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-02;8.391;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-03;8.363;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-04;8.314;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-05;8.196;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-06;8.098;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-09;8.116;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-10;8.130;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-11;8.097;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-12;8.020;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-13;7.999;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-16;7.979;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-17;8.021;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-18;8.052;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-19;8.059;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-20;8.031;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-23;8.001;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-24;7.951;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-25;7.871;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-26;7.830;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-27;7.750;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-30;7.781;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-08-31;7.811;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-01;7.936;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-02;8.047;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-03;8.114;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-06;8.123;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-08;8.106;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-09;8.090;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-10;8.039;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-13;8.035;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-14;8.115;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-15;8.210;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-16;8.290;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-17;8.316;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-20;8.328;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-21;8.342;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-22;8.300;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-23;8.261;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-24;8.319;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-27;8.299;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-28;8.294;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-29;8.300;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-09-30;8.394;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-01;8.532;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-04;8.634;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-05;8.728;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-06;8.874;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-07;8.948;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-08;8.959;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-11;9.055;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-13;9.106;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-14;9.142;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-15;9.158;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-18;9.149;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-19;9.124;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-20;9.099;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-21;9.115;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-22;9.094;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-25;9.113;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-26;9.079;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-27;9.079;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-28;9.032;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-10-29;8.940;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-01;8.899;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-03;8.929;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-04;8.985;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-05;9.080;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-08;9.155;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-09;9.253;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-10;9.179;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-11;9.140;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-12;9.046;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-16;8.979;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-17;8.887;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-18;8.871;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-19;8.831;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-22;8.853;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-23;8.765;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-24;8.681;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-25;8.658;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-26;8.593;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-29;8.537;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-11-30;8.458;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-01;8.465;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-02;8.503;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-03;8.488;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-06;8.456;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-07;8.435;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-08;8.404;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-09;8.353;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-10;8.288;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-13;8.259;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-14;8.234;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-15;8.198;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-16;8.194;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-17;8.156;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-20;8.183;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-21;8.127;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-22;8.169;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-23;8.258;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-27;8.320;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-28;8.331;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-29;8.320;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2010-12-30;8.398;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-03;8.498;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-04;8.571;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-05;8.626;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-06;8.717;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-07;8.690;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-10;8.559;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-11;8.545;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-12;8.567;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-13;8.659;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-14;8.621;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-17;8.597;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-18;8.565;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-19;8.476;ITUB4.SA;Triple Exponential Moving Average (TEMA)
